loop_id,label_atac_overlap,atac_category,chr1,x1,x2,chr2,y1,y2,resolution,distance,anchor1_width,anchor2_width,loop_span,same_chr,n_assigned_genes,n_components,has_tss_component,has_promoter_component,WHERE,classification,log_distance,log_loop_span,distance_per_loop_span,anchor_width_sum,anchor_width_diff,anchor_width_ratio,where_classification
chr10_106000000_106010000_chr10_106050000_106060000_10000,1,CP,chr10,106000000,106010000,chr10,106050000,106060000,10000,3244,10000,10000,60000,1,1,1,0,1,UP,Both_OK,8.08487062913819,11.002116507732017,0.054066666666666666,20000,0,1.0,UP_Both_OK
chr10_106170000_106180000_chr10_106300000_106310000_10000,1,CT,chr10,106170000,106180000,chr10,106300000,106310000,10000,1871,10000,10000,140000,1,1,1,1,0,DOWN,One_OK,7.534762657037537,11.849404844423074,0.013364285714285714,20000,0,1.0,DOWN_One_OK
chr10_106175000_106200000_chr10_106300000_106325000_25000,1,CP,chr10,106175000,106200000,chr10,106300000,106325000,25000,5529,25000,25000,150000,1,1,1,0,1,DOWN,One_OK,8.61794309451638,11.918397239722838,0.03686,50000,0,1.0,DOWN_One_OK
chr10_106325000_106350000_chr10_106450000_106475000_25000,1,CP,chr10,106325000,106350000,chr10,106450000,106475000,25000,3691,25000,25000,150000,1,1,1,0,1,UP,Both_OK,8.213923595622743,11.918397239722838,0.024606666666666666,50000,0,1.0,UP_Both_OK
chr10_10660000_10670000_chr10_10710000_10720000_10000,1,CT,chr10,10660000,10670000,chr10,10710000,10720000,10000,476,10000,10000,60000,1,1,1,1,0,DOWN,Both_OK,6.1675164908883415,11.002116507732017,0.007933333333333334,20000,0,1.0,DOWN_Both_OK
chr10_10875000_10900000_chr10_11000000_11025000_25000,1,CT,chr10,10875000,10900000,chr10,11000000,11025000,25000,2183,25000,25000,150000,1,1,1,1,0,UP,Both_OK,7.688913336864796,11.918397239722838,0.014553333333333333,50000,0,1.0,UP_Both_OK
chr10_10950000_10960000_chr10_11000000_11010000_10000,1,CT,chr10,10950000,10960000,chr10,11000000,11010000,10000,3218,10000,10000,60000,1,1,1,1,0,UP,One_OK,8.076826031298808,11.002116507732017,0.05363333333333333,20000,0,1.0,UP_One_OK
chr10_11000000_11025000_chr10_11225000_11250000_25000,1,CT,chr10,11000000,11025000,chr10,11225000,11250000,25000,9385,25000,25000,250000,1,1,1,1,0,UP,One_OK,9.146974496354362,12.429220196836383,0.03754,50000,0,1.0,UP_One_OK
chr10_11020000_11030000_chr10_11070000_11080000_10000,1,CP,chr10,11020000,11030000,chr10,11070000,11080000,10000,8999,10000,10000,60000,1,1,1,0,1,UP,One_OK,9.104979856318357,11.002116507732017,0.14998333333333333,20000,0,1.0,UP_One_OK
chr10_11020000_11030000_chr10_11230000_11240000_10000,1,CP,chr10,11020000,11030000,chr10,11230000,11240000,10000,8999,10000,10000,220000,1,1,1,0,1,UP,One_OK,9.104979856318357,12.301387370778713,0.04090454545454546,20000,0,1.0,UP_One_OK
chr10_11070000_11080000_chr10_11230000_11240000_10000,1,CP,chr10,11070000,11080000,chr10,11230000,11240000,10000,40919,10000,10000,170000,1,1,1,0,1,UP,One_OK,10.619374220065563,12.04355959836804,0.2407,20000,0,1.0,UP_One_OK
chr10_11600000_11625000_chr10_11750000_11775000_25000,1,CT,chr10,11600000,11625000,chr10,11750000,11775000,25000,8463,25000,25000,175000,1,1,1,1,0,DOWN,One_OK,9.043577154098081,12.07254696717504,0.04836,50000,0,1.0,DOWN_One_OK
chr10_11625000_11650000_chr10_11750000_11775000_25000,1,CT,chr10,11625000,11650000,chr10,11750000,11775000,25000,8463,25000,25000,150000,1,1,1,1,0,DOWN,One_OK,9.043577154098081,11.918397239722838,0.05642,50000,0,1.0,DOWN_One_OK
chr10_12850000_12875000_chr10_12975000_13000000_25000,1,CT,chr10,12850000,12875000,chr10,12975000,13000000,25000,1238,25000,25000,150000,1,1,1,1,0,UP,Both_OK,7.122059881629142,11.918397239722838,0.008253333333333333,50000,0,1.0,UP_Both_OK
chr10_12870000_12880000_chr10_12980000_12990000_10000,1,CT,chr10,12870000,12880000,chr10,12980000,12990000,10000,2122,10000,10000,120000,1,1,1,1,0,DOWN,One_OK,7.660585461703256,11.695255355062795,0.017683333333333332,20000,0,1.0,DOWN_One_OK
chr10_12875000_12900000_chr10_12975000_13000000_25000,1,CT,chr10,12875000,12900000,chr10,12975000,13000000,25000,4622,25000,25000,125000,1,1,1,1,0,DOWN,Both_OK,8.438799123988225,11.736077016252437,0.036976,50000,0,1.0,DOWN_Both_OK
chr10_1300000_1325000_chr10_1475000_1500000_25000,1,CT,chr10,1300000,1325000,chr10,1475000,1500000,25000,5392,25000,25000,200000,1,1,1,1,0,DOWN,One_OK,8.592857095337227,12.206077645517674,0.02696,50000,0,1.0,DOWN_One_OK
chr10_13175000_13200000_chr10_13375000_13400000_25000,1,CP,chr10,13175000,13200000,chr10,13375000,13400000,25000,8490,25000,25000,225000,1,1,1,0,1,UP,One_OK,9.046762057999363,12.323860125621126,0.037733333333333334,50000,0,1.0,UP_One_OK
chr10_13200000_13225000_chr10_13375000_13400000_25000,1,CT,chr10,13200000,13225000,chr10,13375000,13400000,25000,4940,25000,25000,200000,1,1,1,1,0,UP,One_OK,8.50532301884575,12.206077645517674,0.0247,50000,0,1.0,UP_One_OK
chr10_13200000_13225000_chr10_13400000_13425000_25000,1,CT,chr10,13200000,13225000,chr10,13400000,13425000,25000,4940,25000,25000,225000,1,1,1,1,0,UP,One_OK,8.50532301884575,12.323860125621126,0.021955555555555555,50000,0,1.0,UP_One_OK
chr10_13270000_13280000_chr10_13370000_13380000_10000,1,CT,chr10,13270000,13280000,chr10,13370000,13380000,10000,1117,10000,10000,110000,1,1,1,1,0,DOWN,One_OK,7.0192966537150445,11.608244735642321,0.010154545454545454,20000,0,1.0,DOWN_One_OK
chr10_13475000_13500000_chr10_13675000_13700000_25000,1,CP,chr10,13475000,13500000,chr10,13675000,13700000,25000,5914,25000,25000,225000,1,1,1,0,1,DOWN,One_OK,8.685246776412487,12.323860125621126,0.026284444444444444,50000,0,1.0,DOWN_One_OK
chr10_13480000_13490000_chr10_13550000_13560000_10000,1,CP,chr10,13480000,13490000,chr10,13550000,13560000,10000,2823,10000,10000,80000,1,1,1,0,1,DOWN,One_OK,7.945909598613133,11.289794413577894,0.0352875,20000,0,1.0,DOWN_One_OK
chr10_13480000_13490000_chr10_13670000_13680000_10000,1,CP,chr10,13480000,13490000,chr10,13670000,13680000,10000,1915,10000,10000,200000,1,1,1,0,1,DOWN,One_OK,7.557994958530806,12.206077645517674,0.009575,20000,0,1.0,DOWN_One_OK
chr10_13490000_13500000_chr10_13550000_13560000_10000,1,CT,chr10,13490000,13500000,chr10,13550000,13560000,10000,17,10000,10000,70000,1,1,1,1,0,UP,Both_OK,2.8903717578961645,11.156264806643742,0.00024285714285714286,20000,0,1.0,UP_Both_OK
chr10_13500000_13510000_chr10_13550000_13560000_10000,1,CP,chr10,13500000,13510000,chr10,13550000,13560000,10000,2823,10000,10000,60000,1,1,1,0,1,DOWN,One_OK,7.945909598613133,11.002116507732017,0.04705,20000,0,1.0,DOWN_One_OK
chr10_13510000_13520000_chr10_13560000_13570000_10000,1,CT,chr10,13510000,13520000,chr10,13560000,13570000,10000,1339,10000,10000,60000,1,1,1,1,0,UP,Both_OK,7.200424892944957,11.002116507732017,0.022316666666666665,20000,0,1.0,UP_Both_OK
chr10_13550000_13560000_chr10_13670000_13680000_10000,1,CP,chr10,13550000,13560000,chr10,13670000,13680000,10000,1915,10000,10000,130000,1,1,1,0,1,DOWN,One_OK,7.557994958530806,11.775297421715827,0.014730769230769231,20000,0,1.0,DOWN_One_OK
chr10_13550000_13575000_chr10_13675000_13700000_25000,1,CP,chr10,13550000,13575000,chr10,13675000,13700000,25000,4443,25000,25000,150000,1,1,1,0,1,UP,Both_OK,8.39931015075952,11.918397239722838,0.02962,50000,0,1.0,UP_Both_OK
chr10_13770000_13775000_chr10_13840000_13845000_5000,1,CP,chr10,13770000,13775000,chr10,13840000,13845000,5000,7520,5000,5000,75000,1,1,1,0,1,UP,One_OK,8.925454386826402,11.225256725762893,0.10026666666666667,10000,0,1.0,UP_One_OK
chr10_13770000_13780000_chr10_13830000_13840000_10000,1,CP,chr10,13770000,13780000,chr10,13830000,13840000,10000,6979,10000,10000,70000,1,1,1,0,1,UP,One_OK,8.850804195756417,11.156264806643742,0.0997,20000,0,1.0,UP_One_OK
chr10_13770000_13780000_chr10_13840000_13850000_10000,1,CP,chr10,13770000,13780000,chr10,13840000,13850000,10000,6979,10000,10000,80000,1,1,1,0,1,UP,One_OK,8.850804195756417,11.289794413577894,0.0872375,20000,0,1.0,UP_One_OK
chr10_13775000_13780000_chr10_13840000_13845000_5000,1,CP,chr10,13775000,13780000,chr10,13840000,13845000,5000,4479,5000,5000,70000,1,1,1,0,1,UP,One_OK,8.40737832540903,11.156264806643742,0.06398571428571428,10000,0,1.0,UP_One_OK
chr10_13940000_13945000_chr10_13990000_13995000_5000,0,CP,chr10,13940000,13945000,chr10,13990000,13995000,5000,9289,5000,5000,55000,1,1,1,0,1,DOWN,One_OK,9.136693831807884,10.915106645867503,0.1688909090909091,10000,0,1.0,DOWN_One_OK
chr10_14325000_14350000_chr10_14475000_14500000_25000,0,CP,chr10,14325000,14350000,chr10,14475000,14500000,25000,223,25000,25000,175000,1,1,1,0,1,DOWN,Both_OK,5.4116460518550396,12.07254696717504,0.0012742857142857143,50000,0,1.0,DOWN_Both_OK
chr10_14475000_14500000_chr10_14725000_14750000_25000,1,CP,chr10,14475000,14500000,chr10,14725000,14750000,25000,223,25000,25000,275000,1,1,1,0,1,UP,Both_OK,5.4116460518550396,12.524530013005734,0.0008109090909090909,50000,0,1.0,UP_Both_OK
chr10_14490000_14495000_chr10_14525000_14530000_5000,1,CT,chr10,14490000,14495000,chr10,14525000,14530000,5000,4622,5000,5000,40000,1,1,1,1,0,UP,One_OK,8.438799123988225,10.596659732783579,0.11555,10000,0,1.0,UP_One_OK
chr10_14575000_14600000_chr10_14700000_14725000_25000,1,CT,chr10,14575000,14600000,chr10,14700000,14725000,25000,1957,25000,25000,150000,1,1,1,1,0,UP,One_OK,7.579678823090456,11.918397239722838,0.013046666666666666,50000,0,1.0,UP_One_OK
chr10_14580000_14590000_chr10_14630000_14640000_10000,1,CT,chr10,14580000,14590000,chr10,14630000,14640000,10000,4457,10000,10000,60000,1,1,1,1,0,UP,One_OK,8.402455513945814,11.002116507732017,0.07428333333333334,20000,0,1.0,UP_One_OK
chr10_14580000_14590000_chr10_14720000_14730000_10000,1,CT,chr10,14580000,14590000,chr10,14720000,14730000,10000,4457,10000,10000,150000,1,1,1,1,0,UP,One_OK,8.402455513945814,11.918397239722838,0.029713333333333335,20000,0,1.0,UP_One_OK
chr10_14590000_14600000_chr10_14720000_14730000_10000,1,CP,chr10,14590000,14600000,chr10,14720000,14730000,10000,2704,10000,10000,140000,1,1,1,0,1,UP,One_OK,7.902857191280582,11.849404844423074,0.019314285714285714,20000,0,1.0,UP_One_OK
chr10_14900000_14910000_chr10_15080000_15090000_10000,0,CT,chr10,14900000,14910000,chr10,15080000,15090000,10000,1343,10000,10000,190000,1,1,1,1,0,DOWN,One_OK,7.203405521083095,12.154784614286667,0.007068421052631579,20000,0,1.0,DOWN_One_OK
chr10_14900000_14910000_chr10_15110000_15120000_10000,0,CP,chr10,14900000,14910000,chr10,15110000,15120000,10000,2027,10000,10000,220000,1,1,1,0,1,DOWN,One_OK,7.614805364711073,12.301387370778713,0.009213636363636363,20000,0,1.0,DOWN_One_OK
chr10_14900000_14925000_chr10_15000000_15025000_25000,1,CP,chr10,14900000,14925000,chr10,15000000,15025000,25000,13189,25000,25000,125000,1,1,1,0,1,DOWN,One_OK,9.48721424571136,11.736077016252437,0.105512,50000,0,1.0,DOWN_One_OK
chr10_14900000_14925000_chr10_15100000_15125000_25000,1,CP,chr10,14900000,14925000,chr10,15100000,15125000,25000,391,25000,25000,225000,1,1,1,0,1,DOWN,One_OK,5.971261839790462,12.323860125621126,0.0017377777777777778,50000,0,1.0,DOWN_One_OK
chr10_14910000_14920000_chr10_15110000_15120000_10000,1,CP,chr10,14910000,14920000,chr10,15110000,15120000,10000,2027,10000,10000,210000,1,1,1,0,1,DOWN,One_OK,7.614805364711073,12.25486757159303,0.009652380952380952,20000,0,1.0,DOWN_One_OK
chr10_15020000_15030000_chr10_15110000_15120000_10000,1,CP,chr10,15020000,15030000,chr10,15110000,15120000,10000,2027,10000,10000,100000,1,1,1,0,1,DOWN,One_OK,7.614805364711073,11.51293546492023,0.02027,20000,0,1.0,DOWN_One_OK
chr10_15125000_15150000_chr10_15250000_15275000_25000,1,CP,chr10,15125000,15150000,chr10,15250000,15275000,25000,1428,25000,25000,150000,1,1,1,0,1,UP,One_OK,7.264730177929867,11.918397239722838,0.00952,50000,0,1.0,UP_One_OK
chr10_15150000_15175000_chr10_15250000_15275000_25000,1,CT,chr10,15150000,15175000,chr10,15250000,15275000,25000,4984,25000,25000,125000,1,1,1,1,0,UP,One_OK,8.514188682395938,11.736077016252437,0.039872,50000,0,1.0,UP_One_OK
chr10_15325000_15350000_chr10_15425000_15450000_25000,1,CP,chr10,15325000,15350000,chr10,15425000,15450000,25000,5805,25000,25000,125000,1,1,1,0,1,DOWN,One_OK,8.666647144584575,11.736077016252437,0.04644,50000,0,1.0,DOWN_One_OK
chr10_15450000_15475000_chr10_15650000_15675000_25000,1,CP,chr10,15450000,15475000,chr10,15650000,15675000,25000,1009,25000,25000,225000,1,1,1,0,1,DOWN,One_OK,6.917705609835305,12.323860125621126,0.0044844444444444445,50000,0,1.0,DOWN_One_OK
chr10_15470000_15480000_chr10_15650000_15660000_10000,1,CT,chr10,15470000,15480000,chr10,15650000,15660000,10000,5436,10000,10000,190000,1,1,1,1,0,DOWN,One_OK,8.600982717145921,12.154784614286667,0.028610526315789475,20000,0,1.0,DOWN_One_OK
chr10_15470000_15480000_chr10_15660000_15670000_10000,1,CP,chr10,15470000,15480000,chr10,15660000,15670000,10000,3509,10000,10000,200000,1,1,1,0,1,DOWN,One_OK,8.163371316459912,12.206077645517674,0.017545,20000,0,1.0,DOWN_One_OK
chr10_15520000_15530000_chr10_15650000_15660000_10000,1,CT,chr10,15520000,15530000,chr10,15650000,15660000,10000,5436,10000,10000,140000,1,1,1,1,0,DOWN,One_OK,8.600982717145921,11.849404844423074,0.03882857142857143,20000,0,1.0,DOWN_One_OK
chr10_15525000_15550000_chr10_15650000_15675000_25000,1,CP,chr10,15525000,15550000,chr10,15650000,15675000,25000,1009,25000,25000,150000,1,1,1,0,1,DOWN,One_OK,6.917705609835305,11.918397239722838,0.006726666666666666,50000,0,1.0,DOWN_One_OK
chr10_15580000_15590000_chr10_15650000_15660000_10000,1,CT,chr10,15580000,15590000,chr10,15650000,15660000,10000,5436,10000,10000,80000,1,1,1,1,0,DOWN,One_OK,8.600982717145921,11.289794413577894,0.06795,20000,0,1.0,DOWN_One_OK
chr10_15600000_15610000_chr10_15650000_15660000_10000,1,CT,chr10,15600000,15610000,chr10,15650000,15660000,10000,5436,10000,10000,60000,1,1,1,1,0,DOWN,One_OK,8.600982717145921,11.002116507732017,0.0906,20000,0,1.0,DOWN_One_OK
chr10_15700000_15710000_chr10_15990000_16000000_10000,0,CP,chr10,15700000,15710000,chr10,15990000,16000000,10000,1425,10000,10000,300000,1,1,1,0,1,DOWN,One_OK,7.262628600974241,12.611541086966115,0.00475,20000,0,1.0,DOWN_One_OK
chr10_15710000_15720000_chr10_15770000_15780000_10000,1,CT,chr10,15710000,15720000,chr10,15770000,15780000,10000,4109,10000,10000,70000,1,1,1,1,0,DOWN,One_OK,8.32117830749028,11.156264806643742,0.0587,20000,0,1.0,DOWN_One_OK
chr10_15710000_15720000_chr10_15990000_16000000_10000,1,CP,chr10,15710000,15720000,chr10,15990000,16000000,10000,1425,10000,10000,290000,1,1,1,0,1,DOWN,One_OK,7.262628600974241,12.577639650232573,0.004913793103448276,20000,0,1.0,DOWN_One_OK
chr10_15850000_15875000_chr10_15975000_16000000_25000,1,CP,chr10,15850000,15875000,chr10,15975000,16000000,25000,5993,25000,25000,150000,1,1,1,0,1,DOWN,One_OK,8.69851424787661,11.918397239722838,0.039953333333333334,50000,0,1.0,DOWN_One_OK
chr10_15875000_15900000_chr10_15975000_16000000_25000,1,CP,chr10,15875000,15900000,chr10,15975000,16000000,25000,5993,25000,25000,125000,1,1,1,0,1,DOWN,One_OK,8.69851424787661,11.736077016252437,0.047944,50000,0,1.0,DOWN_One_OK
chr10_16025000_16050000_chr10_16275000_16300000_25000,1,CP,chr10,16025000,16050000,chr10,16275000,16300000,25000,36408,25000,25000,275000,1,1,1,0,1,DOWN,One_OK,10.502571275810162,12.524530013005734,0.13239272727272727,50000,0,1.0,DOWN_One_OK
chr10_16030000_16040000_chr10_16280000_16290000_10000,1,CP,chr10,16030000,16040000,chr10,16280000,16290000,10000,33908,10000,10000,260000,1,1,1,0,1,DOWN,One_OK,10.43143574485884,12.468440756144114,0.13041538461538463,20000,0,1.0,DOWN_One_OK
chr10_16050000_16075000_chr10_16275000_16300000_25000,1,CP,chr10,16050000,16075000,chr10,16275000,16300000,25000,36408,25000,25000,250000,1,1,1,0,1,DOWN,One_OK,10.502571275810162,12.429220196836383,0.145632,50000,0,1.0,DOWN_One_OK
chr10_16275000_16300000_chr10_16525000_16550000_25000,1,CP,chr10,16275000,16300000,chr10,16525000,16550000,25000,34778,25000,25000,275000,1,1,1,0,1,DOWN,One_OK,10.45676903533851,12.524530013005734,0.12646545454545455,50000,0,1.0,DOWN_One_OK
chr10_16290000_16300000_chr10_16520000_16530000_10000,1,CP,chr10,16290000,16300000,chr10,16520000,16530000,10000,22278,10000,10000,240000,1,1,1,0,1,DOWN,One_OK,10.011399809730523,12.388398368982115,0.092825,20000,0,1.0,DOWN_One_OK
chr10_16325000_16350000_chr10_17775000_17800000_25000,1,CT,chr10,16325000,16350000,chr10,17775000,17800000,25000,4704,25000,25000,1475000,1,1,1,1,0,DOWN,Both_OK,8.45638105201948,14.204169225721929,0.003189152542372881,50000,0,1.0,DOWN_Both_OK
chr10_16740000_16750000_chr10_16880000_16890000_10000,1,CT,chr10,16740000,16750000,chr10,16880000,16890000,10000,39940,10000,10000,150000,1,1,1,1,0,UP,One_OK,10.595158644212706,11.918397239722838,0.26626666666666665,20000,0,1.0,UP_One_OK
chr10_16740000_16750000_chr10_16890000_16900000_10000,1,CT,chr10,16740000,16750000,chr10,16890000,16900000,10000,39940,10000,10000,160000,1,1,1,1,0,UP,One_OK,10.595158644212706,11.982935344196433,0.249625,20000,0,1.0,UP_One_OK
chr10_16745000_16750000_chr10_16885000_16890000_5000,1,CT,chr10,16745000,16750000,chr10,16885000,16890000,5000,37440,5000,5000,145000,1,1,1,1,0,UP,One_OK,10.530521639636548,11.884495917930655,0.25820689655172413,10000,0,1.0,UP_One_OK
chr10_16750000_16775000_chr10_16875000_16900000_25000,1,CT,chr10,16750000,16775000,chr10,16875000,16900000,25000,22440,25000,25000,150000,1,1,1,1,0,UP,One_OK,10.018644921923576,11.918397239722838,0.1496,50000,0,1.0,UP_One_OK
chr10_16900000_16925000_chr10_17075000_17100000_25000,1,CP,chr10,16900000,16925000,chr10,17075000,17100000,25000,6114,25000,25000,200000,1,1,1,0,1,UP,One_OK,8.718500048121273,12.206077645517674,0.03057,50000,0,1.0,UP_One_OK
chr10_16900000_16925000_chr10_17175000_17200000_25000,1,CP,chr10,16900000,16925000,chr10,17175000,17200000,25000,6114,25000,25000,300000,1,1,1,0,1,UP,One_OK,8.718500048121273,12.611541086966115,0.02038,50000,0,1.0,UP_One_OK
chr10_16910000_16915000_chr10_17080000_17085000_5000,1,CP,chr10,16910000,16915000,chr10,17080000,17085000,5000,6114,5000,5000,175000,1,1,1,0,1,UP,One_OK,8.718500048121273,12.07254696717504,0.034937142857142854,10000,0,1.0,UP_One_OK
chr10_16910000_16920000_chr10_17080000_17090000_10000,1,CP,chr10,16910000,16920000,chr10,17080000,17090000,10000,3614,10000,10000,180000,1,1,1,0,1,UP,One_OK,8.192847134592865,12.100717685412471,0.020077777777777778,20000,0,1.0,UP_One_OK
chr10_17025000_17050000_chr10_17150000_17175000_25000,1,CT,chr10,17025000,17050000,chr10,17150000,17175000,25000,588,25000,25000,150000,1,1,1,1,0,UP,One_OK,6.3784261836515865,11.918397239722838,0.00392,50000,0,1.0,UP_One_OK
chr10_17025000_17050000_chr10_17175000_17200000_25000,1,CT,chr10,17025000,17050000,chr10,17175000,17200000,25000,588,25000,25000,175000,1,1,1,1,0,UP,One_OK,6.3784261836515865,12.07254696717504,0.00336,50000,0,1.0,UP_One_OK
chr10_17200000_17225000_chr10_17725000_17750000_25000,1,CT,chr10,17200000,17225000,chr10,17725000,17750000,25000,13771,25000,25000,550000,1,1,1,1,0,DOWN,Both_OK,9.530392824458414,13.217675375388819,0.025038181818181817,50000,0,1.0,DOWN_Both_OK
chr10_17300000_17310000_chr10_17730000_17740000_10000,1,CT,chr10,17300000,17310000,chr10,17730000,17740000,10000,11271,10000,10000,440000,1,1,1,1,0,DOWN,Both_OK,9.330077053578517,12.994532278619134,0.025615909090909092,20000,0,1.0,DOWN_Both_OK
chr10_17300000_17310000_chr10_17740000_17750000_10000,1,CP,chr10,17300000,17310000,chr10,17740000,17750000,10000,6465,10000,10000,450000,1,1,1,0,1,DOWN,Both_OK,8.774312958285378,13.017005083966255,0.014366666666666666,20000,0,1.0,DOWN_Both_OK
chr10_17300000_17325000_chr10_17525000_17550000_25000,1,CT,chr10,17300000,17325000,chr10,17525000,17550000,25000,79427,25000,25000,250000,1,1,1,1,0,UP,One_OK,11.282606229906923,12.429220196836383,0.317708,50000,0,1.0,UP_One_OK
chr10_17300000_17325000_chr10_17725000_17750000_25000,1,CT,chr10,17300000,17325000,chr10,17725000,17750000,25000,13771,25000,25000,450000,1,1,1,1,0,DOWN,Both_OK,9.530392824458414,13.017005083966255,0.03060222222222222,50000,0,1.0,DOWN_Both_OK
chr10_17310000_17320000_chr10_17730000_17740000_10000,1,CT,chr10,17310000,17320000,chr10,17730000,17740000,10000,11271,10000,10000,430000,1,1,1,1,0,DOWN,Both_OK,9.330077053578517,12.971542813248437,0.026211627906976745,20000,0,1.0,DOWN_Both_OK
chr10_17310000_17320000_chr10_17740000_17750000_10000,1,CP,chr10,17310000,17320000,chr10,17740000,17750000,10000,6465,10000,10000,440000,1,1,1,0,1,DOWN,Both_OK,8.774312958285378,12.994532278619134,0.014693181818181819,20000,0,1.0,DOWN_Both_OK
chr10_17320000_17330000_chr10_17740000_17750000_10000,0,CP,chr10,17320000,17330000,chr10,17740000,17750000,10000,6465,10000,10000,430000,1,1,1,0,1,DOWN,Both_OK,8.774312958285378,12.971542813248437,0.015034883720930233,20000,0,1.0,DOWN_Both_OK
